Order ID,Product ID,Sales,Quantity,Profit
US-2017-128447,OFF-BI-10001543,28.79,1,10.08
US-2014-131275,FUR-FU-10004597,111.0,2,14.43
US-2014-131275,TEC-MA-10001148,1279.97,4,415.99
US-2014-131275,OFF-ST-10000078,1856.19,7,334.11
CA-2016-149349,FUR-FU-10001037,22.75,6,-8.53
CA-2017-115119,TEC-PH-10001433,61.54,1,-13.33
CA-2017-115119,OFF-BI-10003007,81.44,7,-65.15
CA-2015-125563,FUR-FU-10001290,67.36,2,10.1
CA-2015-125563,FUR-FU-10000087,54.53,3,14.31
CA-2015-113152,TEC-AC-10002049,843.9,2,371.32
CA-2015-113152,FUR-BO-10002613,449.57,2,56.2
CA-2017-165155,OFF-ST-10004950,15.51,1,3.88
CA-2014-163412,FUR-CH-10004875,192.19,3,36.3
CA-2015-159590,OFF-AR-10003190,5.76,2,1.61
CA-2014-116190,FUR-CH-10000553,67.88,2,18.33
CA-2014-116190,OFF-LA-10002762,162.89,13,76.56
CA-2014-116190,FUR-FU-10000719,25.71,3,9.26
CA-2014-168473,OFF-ST-10000563,191.88,6,19.19
CA-2017-168389,FUR-TA-10004289,721.88,6,-420.0
CA-2017-168389,TEC-PH-10003555,73.57,4,-16.55
CA-2017-168389,OFF-AR-10001958,13.58,1,1.36
CA-2017-168389,FUR-CH-10000225,64.78,1,-12.15
CA-2014-130421,OFF-AP-10002534,176.77,3,-459.61
CA-2017-142125,OFF-BI-10000301,38.82,6,19.41
CA-2017-142125,OFF-BI-10003460,21.9,5,10.51
CA-2017-141138,TEC-AC-10001772,111.79,7,43.6
CA-2017-152135,TEC-PH-10003505,445.44,8,-81.66
CA-2016-151974,OFF-LA-10004484,16.52,5,5.37
CA-2017-154102,OFF-PA-10001593,29.9,5,13.45
CA-2015-139780,OFF-BI-10004139,116.4,8,52.38
CA-2016-114748,OFF-AR-10001315,1.41,1,0.16
CA-2016-114748,FUR-FU-10001488,169.57,2,0.0
US-2014-115189,TEC-PH-10002170,251.96,6,-50.39
US-2014-115189,FUR-TA-10004575,523.76,3,-192.05
CA-2016-163594,OFF-PA-10000809,19.44,3,9.33
CA-2016-163594,FUR-CH-10000225,194.35,3,-36.44
CA-2016-163594,OFF-BI-10003707,36.62,3,13.73
CA-2016-127243,TEC-PH-10004539,340.18,3,-73.71
CA-2016-127243,OFF-FA-10004076,12.67,8,2.69
CA-2016-127243,OFF-BI-10003166,6.89,2,-5.05
CA-2016-127243,OFF-ST-10002301,32.54,2,-7.73
CA-2016-127243,FUR-CH-10002647,347.8,7,-24.84
CA-2017-161851,OFF-BI-10004654,15.57,3,-11.94
CA-2015-110345,OFF-LA-10001175,4.61,2,1.67
CA-2014-107769,TEC-PH-10001336,257.98,2,74.81
US-2017-123862,OFF-ST-10000760,153.78,11,44.6
US-2017-123862,OFF-ST-10002301,61.02,3,0.61
US-2017-123862,OFF-SU-10004884,110.11,7,31.93
US-2017-123862,OFF-FA-10003112,7.89,1,3.55
CA-2017-100580,OFF-BI-10000069,36.02,3,11.71
US-2017-145597,OFF-AR-10001958,54.34,4,5.43
CA-2014-132787,OFF-ST-10001321,92.52,6,24.98
CA-2015-136224,OFF-AR-10003504,10.27,3,1.16
CA-2016-105732,OFF-ST-10000419,40.74,3,0.41
CA-2016-105732,OFF-LA-10004559,14.4,5,7.06
CA-2016-105732,TEC-PH-10001644,149.95,5,41.99
CA-2016-105732,OFF-SU-10004782,16.9,2,5.07
CA-2016-105732,OFF-PA-10002250,17.61,3,8.45
CA-2016-105732,OFF-AP-10001394,378.0,2,136.08
CA-2016-105732,OFF-PA-10001838,17.64,3,8.64
CA-2016-105732,OFF-ST-10004340,373.08,6,100.73
CA-2016-105732,FUR-FU-10003664,1336.44,14,387.57
CA-2016-105732,TEC-PH-10004897,29.97,3,0.3
CA-2017-108035,FUR-CH-10000454,390.37,2,48.8
CA-2017-108035,FUR-FU-10004017,101.52,5,19.03
CA-2017-160031,OFF-PA-10000241,74.35,3,23.23
CA-2017-147844,OFF-PA-10003016,15.7,5,7.06
CA-2017-147844,OFF-AR-10001615,59.52,3,15.48
CA-2017-147844,OFF-PA-10002713,34.4,5,15.82
CA-2016-110975,FUR-TA-10002958,313.18,2,-120.05
CA-2016-110975,FUR-CH-10003746,866.65,3,173.33
CA-2014-141649,OFF-AP-10003217,795.41,6,59.66
CA-2014-124807,OFF-PA-10001526,35.86,9,13.0
CA-2014-124807,TEC-AC-10002857,23.84,4,3.28
CA-2016-110009,FUR-FU-10003039,43.13,1,14.66
CA-2016-110009,OFF-PA-10002615,30.87,7,14.2
CA-2017-168172,OFF-SU-10002573,70.12,4,21.04
CA-2015-100146,FUR-BO-10004015,509.96,5,42.0
CA-2015-100146,FUR-FU-10001979,122.91,3,34.41
CA-2015-100146,FUR-CH-10003833,97.57,2,-6.1
CA-2015-100146,FUR-CH-10004495,722.35,3,81.26
CA-2017-152079,OFF-LA-10001613,11.52,5,4.18
CA-2016-129728,FUR-FU-10003247,167.84,8,11.75
CA-2014-121769,FUR-TA-10004442,172.11,1,-94.66
CA-2014-103058,TEC-AC-10001314,99.98,2,8.0
CA-2017-121125,TEC-PH-10001619,156.79,1,17.64
CA-2017-121125,TEC-AC-10002323,35.36,2,-3.09
CA-2017-121125,FUR-FU-10000820,13.59,1,-0.34
US-2016-114013,FUR-CH-10004287,386.68,2,-5.52
US-2016-114013,TEC-AC-10000474,379.96,5,47.49
US-2016-114013,TEC-PH-10001494,539.91,3,-116.98
US-2016-114013,OFF-PA-10004996,41.24,5,13.92
US-2016-114013,OFF-BI-10004318,51.9,1,-41.52
US-2016-114013,OFF-ST-10002574,552.56,5,-138.14
US-2016-114013,OFF-BI-10002353,23.16,5,-15.44
US-2016-114013,OFF-ST-10003641,126.08,2,-28.37
US-2016-114013,TEC-MA-10001148,449.1,3,-643.71
CA-2017-135069,OFF-AP-10000026,195.1,4,21.95
CA-2017-135069,FUR-FU-10003878,36.67,3,6.42
CA-2016-101693,FUR-CH-10001146,85.25,2,-6.09
CA-2016-101693,FUR-FU-10003919,32.71,2,-26.17
US-2014-164763,OFF-BI-10000605,11.43,3,5.37
US-2014-164763,OFF-BI-10000309,30.44,2,14.92
US-2014-164763,OFF-PA-10003349,12.96,2,6.35
US-2014-164763,OFF-PA-10003063,16.0,4,7.68
US-2014-164763,OFF-AP-10003971,32.67,3,8.49
CA-2014-161249,OFF-FA-10004838,4.46,3,-0.95
CA-2014-161249,OFF-BI-10001097,9.35,5,-6.54
CA-2015-148180,OFF-BI-10000605,9.14,3,3.09
CA-2015-148180,OFF-BI-10003314,23.14,6,8.39
CA-2015-148180,OFF-AR-10002067,99.2,5,25.79
CA-2014-165568,OFF-BI-10001031,21.36,5,7.21
CA-2015-145457,FUR-FU-10003832,46.9,5,13.13
US-2017-163657,OFF-BI-10000138,18.72,5,6.55
US-2017-163657,FUR-TA-10004607,236.53,2,-2.96
CA-2015-120446,OFF-LA-10003148,18.9,3,8.69
CA-2014-109932,OFF-PA-10001804,10.69,2,3.74
CA-2014-109932,OFF-ST-10000036,237.1,3,20.75
CA-2017-127474,OFF-PA-10001166,5.18,1,1.81
CA-2017-127474,OFF-PA-10001033,65.58,2,23.77
CA-2017-127474,FUR-FU-10004597,22.2,1,-26.08
CA-2017-127474,OFF-PA-10000418,419.4,5,146.79
CA-2017-115448,FUR-FU-10004090,88.92,5,14.45
CA-2017-105669,OFF-AR-10000390,9.91,3,3.22
CA-2017-105669,FUR-CH-10003774,318.43,5,-77.33
CA-2017-105669,OFF-BI-10002412,5.8,5,-10.15
CA-2017-105669,TEC-PH-10002415,1415.76,6,88.49
CA-2017-134796,TEC-PH-10003505,148.48,2,16.7
CA-2016-137743,OFF-LA-10003663,9.25,4,3.12
CA-2016-137743,OFF-ST-10001780,1036.62,2,51.83
CA-2015-137974,TEC-PH-10002033,569.64,2,148.11
CA-2015-137974,OFF-BI-10001036,9.14,1,4.57
CA-2015-137974,FUR-FU-10001468,1196.86,7,119.69
CA-2015-137974,FUR-BO-10001519,523.26,9,125.58
US-2015-136987,TEC-CO-10001943,639.97,4,215.99
US-2015-136987,OFF-PA-10003127,52.76,2,24.27
CA-2015-138485,TEC-AC-10002076,538.92,9,80.84
CA-2016-103709,OFF-AR-10003338,14.88,2,3.72
CA-2016-103709,OFF-PA-10004610,34.24,8,15.41
CA-2016-103709,OFF-ST-10001272,261.74,2,65.44
CA-2016-138282,OFF-AP-10001366,87.84,8,23.72
CA-2017-148985,FUR-FU-10001424,34.92,4,11.87
CA-2014-138100,OFF-PA-10000349,14.94,3,7.02
CA-2014-138100,FUR-FU-10002456,14.56,2,6.26
CA-2015-100734,OFF-BI-10002609,3.58,4,-2.86
CA-2015-100734,OFF-ST-10001522,147.18,2,-29.44
CA-2016-139997,TEC-CO-10000971,1499.95,5,449.98
CA-2016-109652,OFF-AR-10000034,13.57,4,3.22
CA-2014-167199,FUR-CH-10004063,2573.82,9,746.41
CA-2014-167199,OFF-BI-10004632,609.98,2,274.49
CA-2014-167199,OFF-AR-10001662,5.48,2,1.48
CA-2014-167199,TEC-PH-10004977,391.98,2,113.67
CA-2014-167199,TEC-PH-10004539,755.96,4,204.11
CA-2014-167199,OFF-FA-10001883,31.12,4,0.31
CA-2014-167199,OFF-PA-10000955,6.54,1,3.01
CA-2016-124583,OFF-EN-10002500,12.78,1,5.75
CA-2014-113964,OFF-BI-10004654,18.46,4,6.92
CA-2014-129938,FUR-CH-10003774,445.8,7,-108.27
CA-2017-135111,OFF-AR-10004707,2.48,1,0.87
CA-2017-135111,OFF-BI-10004040,25.9,5,12.69
US-2015-134558,OFF-PA-10001184,29.9,5,14.65
US-2015-134558,TEC-AC-10004145,2249.91,9,517.48
US-2015-134558,FUR-TA-10003473,1053.16,4,-105.32
CA-2017-157196,OFF-PA-10003172,12.96,2,6.22
CA-2015-108672,FUR-FU-10003799,106.68,6,33.07
US-2017-118598,TEC-PH-10002583,119.94,6,6.0
US-2017-160836,OFF-PA-10004239,10.27,3,3.21
US-2017-160836,FUR-TA-10002855,512.19,5,-65.85
US-2017-160836,OFF-AP-10001626,1.56,2,-4.2
CA-2017-121048,OFF-BI-10004022,4.45,2,1.45
CA-2017-121048,FUR-FU-10003601,276.69,3,49.8
CA-2017-121048,OFF-FA-10000490,4.96,4,2.33
CA-2017-121048,OFF-AR-10004042,71.92,4,20.86
CA-2017-121048,FUR-FU-10002960,18.84,3,7.91
CA-2017-121048,TEC-AC-10000991,140.97,3,19.74
CA-2017-121048,TEC-PH-10004977,470.38,3,52.92
US-2017-120147,OFF-AR-10000817,6.08,2,2.07
US-2017-120147,TEC-PH-10002447,164.79,1,18.54
CA-2016-158043,OFF-EN-10003134,23.36,2,11.68
US-2017-106579,OFF-BI-10000309,12.18,4,-18.87
CA-2014-115889,TEC-PH-10001615,46.38,2,5.22
CA-2014-115889,OFF-ST-10003208,362.92,2,105.25
US-2017-161935,OFF-PA-10000605,9.25,2,3.35
US-2017-161935,TEC-PH-10000560,1889.95,9,-377.99
US-2017-161935,OFF-ST-10003455,62.04,5,4.65
US-2017-161935,FUR-FU-10002937,396.92,5,148.84
US-2017-161935,OFF-ST-10001837,239.46,7,17.96
US-2017-161935,OFF-AR-10004757,13.12,5,2.13
US-2017-167920,OFF-BI-10004236,29.36,2,13.51
US-2017-167920,OFF-AP-10000159,214.9,5,62.32
US-2017-167920,OFF-BI-10003274,15.92,4,7.48
US-2017-167920,TEC-AC-10001013,146.45,5,48.33
US-2017-167920,OFF-ST-10004963,15.14,1,0.61
US-2017-167920,OFF-LA-10004409,5.76,2,2.65
US-2017-167920,TEC-CO-10001046,1399.98,2,629.99
CA-2016-162383,OFF-BI-10002824,8.95,2,-7.46
CA-2016-162383,OFF-BI-10001757,8.86,6,-6.49
CA-2016-162383,FUR-CH-10004477,85.25,2,-1.22
CA-2014-125731,OFF-EN-10003072,21.73,7,7.6
CA-2014-125731,FUR-CH-10003973,1487.04,5,148.7
US-2017-106145,OFF-EN-10001028,71.88,6,33.06
US-2017-106145,FUR-FU-10003829,9.24,3,2.96
US-2017-106145,OFF-PA-10002245,35.88,6,16.15
US-2017-106145,OFF-BI-10002215,17.04,3,5.54
US-2017-106145,OFF-BI-10003925,931.18,3,314.27
CA-2016-107146,FUR-FU-10002298,266.35,3,-13.32
CA-2016-107146,FUR-CH-10004853,483.14,4,54.35
US-2017-134642,FUR-CH-10002880,196.78,2,-22.14
US-2017-134642,FUR-BO-10004709,231.92,5,5.8
US-2017-160143,OFF-SU-10004231,29.7,3,8.02
CA-2017-103415,FUR-FU-10000820,13.59,2,-14.27
CA-2016-106460,OFF-PA-10001736,70.88,2,33.31
US-2017-112347,OFF-ST-10003306,114.29,1,12.86
US-2017-112347,OFF-BI-10003707,36.62,8,-24.42
US-2017-112347,FUR-BO-10003546,242.35,8,-363.53
US-2017-112347,TEC-PH-10000213,49.62,2,4.96
US-2017-112347,FUR-FU-10001488,508.7,6,0.0
US-2017-112347,TEC-PH-10004833,57.36,6,-14.34
US-2017-112347,FUR-CH-10002335,906.68,5,68.0
CA-2014-103492,TEC-PH-10001128,719.95,6,72.0
CA-2014-103492,TEC-PH-10004667,755.94,7,66.15
CA-2014-103492,OFF-BI-10004817,11.98,5,-19.17
CA-2014-103492,OFF-BI-10004140,0.9,1,-1.57
CA-2016-136595,FUR-FU-10004671,21.2,3,-11.66
CA-2014-140396,OFF-EN-10002592,34.74,3,17.37
CA-2014-140396,TEC-PH-10004447,833.94,6,216.82
CA-2014-140396,OFF-BI-10003669,12.96,3,4.54
CA-2014-140396,OFF-PA-10000223,25.92,4,12.44
CA-2014-114181,FUR-BO-10004467,349.96,7,-216.98
CA-2014-114181,OFF-AR-10000716,22.32,5,5.3
CA-2017-159506,OFF-PA-10003641,158.28,6,72.81
CA-2017-159506,OFF-BI-10004519,497.94,3,224.07
US-2014-137155,OFF-AP-10002518,533.94,3,154.84
US-2014-137155,OFF-PA-10000806,167.94,3,82.29
US-2014-137155,FUR-FU-10003142,31.68,6,9.82
CA-2016-105746,FUR-CH-10000454,170.79,1,0.0
US-2016-104815,FUR-BO-10003894,198.74,4,0.0
CA-2017-157672,TEC-AC-10001714,63.82,2,13.56
US-2016-166660,FUR-CH-10001190,435.17,4,-59.84
US-2016-166660,FUR-BO-10000468,48.58,1,7.77
CA-2017-140802,TEC-AC-10001998,47.98,3,8.4
CA-2017-140802,OFF-PA-10001534,20.74,4,7.26
CA-2014-133830,OFF-AR-10003045,26.46,9,11.91
CA-2014-133830,OFF-PA-10001363,49.12,4,23.09
CA-2014-133830,OFF-FA-10002280,15.0,3,7.2
CA-2014-100916,OFF-ST-10003479,194.7,5,9.73
CA-2014-100916,FUR-TA-10004607,591.32,4,112.35
CA-2014-100916,OFF-AR-10001022,2.84,1,0.88
CA-2015-129532,OFF-ST-10004186,221.96,2,4.44
CA-2015-129532,TEC-AC-10000865,236.0,4,40.12
CA-2014-134726,TEC-AC-10000023,41.94,2,15.1
CA-2014-134726,TEC-PH-10001750,52.79,1,4.62
CA-2016-138597,FUR-CH-10004997,563.94,3,112.79
CA-2015-123113,OFF-AP-10000275,2625.12,8,735.03
CA-2015-123113,OFF-AR-10004999,17.94,3,4.49
CA-2015-169656,OFF-ST-10003816,422.86,3,15.86
CA-2015-142734,FUR-CH-10003968,127.76,2,2.84
CA-2014-163223,TEC-PH-10000730,3499.93,7,909.98
CA-2014-163223,OFF-LA-10004409,14.4,5,6.62
CA-2014-163223,OFF-PA-10000675,122.97,3,60.26
CA-2014-163223,OFF-AR-10001573,9.32,4,2.7
CA-2014-163223,OFF-BI-10001597,122.94,3,59.01
CA-2017-122945,FUR-FU-10001196,17.31,3,5.19
CA-2015-139738,OFF-AR-10004602,128.74,7,12.87
CA-2016-158778,FUR-FU-10000260,58.25,9,11.65
CA-2016-158778,FUR-CH-10001146,71.25,2,-19.34
CA-2016-158778,OFF-AR-10000896,7.87,3,0.59
CA-2016-158778,FUR-CH-10000309,887.27,3,-63.38
CA-2017-119655,OFF-BI-10001989,146.86,7,70.49
CA-2017-119655,OFF-BI-10001036,36.56,4,18.28
CA-2015-164567,TEC-PH-10002103,225.58,3,22.56
CA-2014-131947,OFF-AR-10001473,5.25,2,0.46
CA-2014-131947,OFF-AR-10000411,38.26,3,4.78
CA-2014-131947,OFF-PA-10000246,40.24,5,13.08
CA-2014-131947,TEC-MA-10004086,29.92,5,-21.94
CA-2014-131947,OFF-PA-10003039,148.7,6,46.47
CA-2014-131947,TEC-AC-10004633,55.92,10,16.78
CA-2016-152520,OFF-PA-10000289,12.96,2,6.22
CA-2016-101791,FUR-FU-10003247,25.18,3,-33.36
CA-2016-101791,FUR-FU-10002191,5.58,2,-1.68
CA-2016-101791,OFF-ST-10001496,1297.37,9,97.3
CA-2017-121195,OFF-ST-10000585,264.32,2,19.82
CA-2017-163209,OFF-PA-10001166,25.92,4,12.44
CA-2017-163209,OFF-AR-10003651,22.96,7,6.66
CA-2014-133354,OFF-PA-10001800,19.44,3,9.33
US-2015-130491,OFF-PA-10000791,9.54,2,4.29
US-2015-130491,OFF-FA-10000134,5.81,1,1.8
US-2015-130491,OFF-AR-10001149,5.76,2,1.73
CA-2015-113740,FUR-FU-10000010,14.91,3,4.62
CA-2014-148425,OFF-BI-10000201,6.64,9,-4.43
CA-2016-144309,OFF-PA-10001776,18.54,2,8.71
CA-2016-144309,OFF-BI-10003656,679.96,5,220.99
CA-2017-151225,FUR-TA-10001539,189.58,1,9.48
CA-2017-151225,TEC-PH-10004100,71.96,5,7.2
US-2014-144078,TEC-PH-10001580,539.92,5,47.24
US-2014-144078,FUR-CH-10002335,725.34,4,54.4
US-2014-144078,OFF-AR-10004707,7.44,3,2.6
CA-2014-124464,OFF-AP-10000576,39.48,1,11.05
CA-2015-136805,OFF-AP-10001394,850.5,5,245.7
CA-2015-136805,FUR-FU-10003724,75.33,9,19.59
US-2015-159499,OFF-AP-10002867,325.63,6,28.49
US-2015-159499,TEC-AC-10002718,23.34,2,-1.46
US-2015-159499,OFF-LA-10003121,16.52,5,5.37
CA-2014-162089,OFF-EN-10002230,335.72,5,113.31
CA-2014-162089,TEC-PH-10001819,251.94,7,88.18
CA-2014-162089,FUR-CH-10002304,127.3,7,-9.09
US-2017-158526,FUR-CH-10002602,1207.84,8,314.04
US-2017-158526,OFF-BI-10002414,12.53,1,5.89
US-2017-158526,OFF-AR-10003696,34.58,1,10.03
US-2017-158526,FUR-CH-10004495,300.98,1,87.28
US-2017-158526,FUR-CH-10001270,258.75,3,77.62
CA-2017-104885,OFF-AR-10001615,59.52,3,15.48
CA-2017-104885,OFF-EN-10003286,57.96,7,27.24
CA-2017-104885,FUR-BO-10003660,441.96,2,101.65
CA-2017-104885,OFF-PA-10002764,68.04,6,33.34
US-2016-157490,TEC-MA-10001695,703.71,6,-938.28
US-2016-157490,OFF-BI-10002824,17.9,4,-14.92
US-2016-157490,OFF-BI-10002571,11.98,4,-9.18
US-2016-157490,TEC-AC-10001553,67.96,5,0.85
CA-2015-161452,FUR-CH-10003973,892.22,3,89.22
US-2014-115196,TEC-MA-10002073,1299.99,2,-572.0
CA-2016-138968,OFF-BI-10003529,4.54,2,1.65
CA-2016-138968,FUR-CH-10000309,1352.03,4,84.5
CA-2015-101889,FUR-TA-10004154,1548.99,9,-464.7
CA-2015-101889,OFF-EN-10003286,19.87,3,6.71
CA-2017-110821,TEC-AC-10001552,119.45,3,-13.44
CA-2017-110821,OFF-ST-10002790,118.16,2,-25.11
CA-2015-121552,OFF-AR-10003217,19.56,4,5.48
CA-2015-107685,FUR-FU-10002813,80.96,4,29.15
CA-2015-107685,OFF-PA-10003848,25.92,4,12.44
US-2014-120740,OFF-AP-10000240,106.96,2,31.02
US-2014-120740,FUR-FU-10004091,187.76,4,76.98
CA-2017-155740,OFF-BI-10001071,76.78,4,-53.74
CA-2017-146493,OFF-BI-10003676,53.9,5,25.87
CA-2014-105417,FUR-FU-10004864,76.73,3,-53.71
CA-2014-105417,OFF-BI-10003708,10.43,7,-18.25
US-2017-141509,OFF-AR-10002067,99.2,5,25.79
CA-2017-139493,OFF-AR-10003158,15.92,5,2.79
CA-2014-151967,FUR-FU-10000193,129.92,4,10.39
US-2016-140158,OFF-BI-10000977,30.4,1,13.98
US-2016-140158,TEC-CO-10001449,5399.91,9,2591.96
US-2016-140158,OFF-ST-10000136,119.1,3,34.54
CA-2015-130974,OFF-PA-10000743,40.08,6,19.24
CA-2015-130974,OFF-PA-10001019,59.94,3,28.17
CA-2015-130974,TEC-AC-10003095,259.98,2,88.39
CA-2015-130974,FUR-BO-10002916,170.98,1,32.49
CA-2015-130974,FUR-FU-10002506,38.97,3,4.68
CA-2015-130974,OFF-PA-10003823,154.9,5,69.7
CA-2015-130974,FUR-TA-10004619,446.07,4,0.0
CA-2017-133487,OFF-AP-10001271,152.94,3,41.29
CA-2014-142951,TEC-AC-10002331,23.47,3,4.99
CA-2014-133592,OFF-PA-10003228,195.64,4,91.95
CA-2014-133592,OFF-PA-10002586,14.94,3,7.02
CA-2014-133592,TEC-AC-10002049,1687.8,4,742.63
CA-2014-133592,FUR-BO-10000362,341.96,2,78.65
CA-2014-133592,FUR-CH-10004218,605.88,6,151.47
CA-2015-120782,OFF-AP-10003779,186.73,1,41.5
CA-2015-120782,OFF-BI-10003527,3812.97,3,1906.48
CA-2015-116876,OFF-BI-10002897,26.42,9,9.58
CA-2015-116876,TEC-PH-10002584,625.99,1,187.8
CA-2016-169838,FUR-TA-10001095,1568.61,9,329.41
CA-2016-169838,OFF-BI-10004002,17.3,1,8.3
CA-2016-169838,TEC-AC-10004518,160.0,8,62.4
US-2017-128951,OFF-AP-10002191,179.94,3,50.38
US-2017-128951,FUR-TA-10004575,872.94,3,157.13
US-2017-128951,OFF-PA-10003177,12.96,2,6.22
CA-2014-102330,OFF-LA-10003923,88.8,6,44.4
CA-2014-102330,TEC-PH-10001051,319.97,4,36.0
CA-2016-118899,FUR-CH-10004754,167.89,7,14.69
CA-2017-107958,OFF-PA-10000357,163.96,5,59.44
CA-2017-107958,OFF-BI-10001787,5.23,4,-8.11
CA-2017-151799,TEC-CO-10002313,1199.98,2,467.99
CA-2017-151799,OFF-ST-10002790,73.85,1,2.22
CA-2017-151799,OFF-SU-10001664,25.71,3,6.68
CA-2017-151799,OFF-FA-10001332,17.28,6,8.12
CA-2017-151799,FUR-TA-10003473,526.58,2,-52.66
CA-2016-114601,OFF-PA-10000605,11.56,2,5.66
CA-2016-114601,TEC-PH-10002170,209.97,3,58.79
CA-2016-114601,FUR-TA-10004147,447.84,4,98.52
CA-2016-114601,TEC-AC-10003911,479.97,3,163.19
CA-2016-114601,OFF-AR-10002578,8.64,3,2.51
CA-2017-100237,OFF-AR-10001761,11.68,2,4.2
CA-2014-139542,TEC-AC-10001553,40.78,3,0.51
CA-2014-139542,OFF-BI-10000309,13.7,3,-9.59
US-2015-142811,TEC-PH-10003095,87.8,5,32.92
CA-2017-139353,FUR-FU-10001876,77.95,3,15.59
CA-2017-139353,OFF-ST-10001522,147.18,2,-29.44
CA-2017-139353,OFF-PA-10000300,47.95,3,16.18
CA-2014-150203,OFF-AP-10001469,250.26,6,72.58
US-2017-101518,TEC-AC-10001553,40.78,3,0.51
CA-2015-149636,OFF-PA-10004041,29.6,5,9.25
CA-2015-149636,OFF-BI-10002764,1.94,2,-1.36
US-2017-146213,TEC-AC-10001114,159.96,4,51.19
CA-2015-108588,OFF-AR-10001615,59.52,3,15.48
CA-2015-108588,OFF-EN-10000461,17.48,2,8.22
CA-2015-108588,OFF-BI-10004506,13.17,2,4.61
US-2017-138086,OFF-AP-10000027,40.74,3,12.22
CA-2015-139374,FUR-CH-10003981,179.89,1,-2.57
CA-2016-113978,OFF-AP-10003849,286.26,1,17.89
CA-2016-113978,OFF-ST-10004963,24.22,2,-4.84
CA-2016-113978,OFF-ST-10002574,331.54,3,-82.88
US-2015-150231,OFF-AR-10001761,17.52,3,6.31
CA-2016-106915,OFF-AR-10000716,17.86,4,4.24
US-2016-109260,TEC-AC-10002637,431.98,3,-75.6
CA-2017-104850,FUR-CH-10003774,291.14,4,-25.47
CA-2017-140508,OFF-EN-10000927,114.85,4,35.89
CA-2017-143294,OFF-PA-10000743,10.69,2,3.74
CA-2016-165673,OFF-PA-10000697,15.23,4,5.52
CA-2017-134418,OFF-AR-10004441,12.42,3,5.22
US-2016-106313,OFF-PA-10001870,19.44,3,9.33
CA-2014-105872,OFF-BI-10003684,70.37,4,26.39
CA-2017-108287,OFF-AR-10001315,12.67,9,1.43
CA-2017-141103,TEC-PH-10003589,89.95,5,43.18
CA-2014-154781,OFF-PA-10001609,6.58,2,3.03
CA-2014-154781,TEC-AC-10000474,94.99,1,28.5
CA-2015-147816,TEC-PH-10003095,35.12,2,13.17
CA-2017-105326,OFF-PA-10001639,25.92,4,12.44
CA-2016-133613,OFF-BI-10002003,7.96,2,3.74
CA-2016-133613,TEC-PH-10004539,566.97,3,153.08
CA-2016-133613,OFF-AR-10003829,9.84,3,2.85
CA-2015-109113,TEC-AC-10004761,25.49,2,4.78
CA-2015-156153,OFF-FA-10003472,7.56,6,0.3
CA-2015-133242,FUR-FU-10003464,60.84,3,19.47
CA-2015-133242,OFF-ST-10003716,450.04,2,58.51
CA-2015-133242,OFF-BI-10004002,34.6,2,16.61
CA-2015-133242,TEC-PH-10002496,467.97,3,140.39
CA-2015-133242,OFF-BI-10004826,33.02,2,15.85
CA-2015-158323,FUR-FU-10001546,17.09,2,1.07
CA-2015-161795,OFF-AR-10001919,3.01,2,0.34
CA-2017-100902,OFF-PA-10002558,268.24,7,93.88
CA-2017-100902,TEC-AC-10003174,431.16,5,107.79
CA-2017-112844,TEC-PH-10003988,43.6,4,12.21
CA-2017-112844,FUR-FU-10004845,154.95,3,30.99
CA-2016-158925,OFF-PA-10003072,15.55,3,5.44
CA-2014-155390,OFF-PA-10003641,42.21,2,13.72
CA-2017-123071,OFF-PA-10003729,10.37,2,3.63
CA-2017-156391,OFF-AR-10003251,2.22,1,0.56
CA-2015-103093,OFF-EN-10003286,74.52,9,35.02
US-2017-118941,OFF-AR-10004078,17.52,3,5.26
US-2017-118941,FUR-CH-10002331,1779.9,5,373.78
US-2017-118941,OFF-AR-10001953,219.9,5,59.37
CA-2015-169299,OFF-AR-10002053,7.15,3,0.72
CA-2017-154088,OFF-PA-10003651,26.72,5,9.35
CA-2016-155978,TEC-PH-10002885,1039.73,2,90.98
CA-2016-155978,OFF-AP-10002892,45.96,2,13.79
CA-2016-108196,OFF-BI-10000545,456.59,2,-304.39
CA-2016-108196,TEC-MA-10000418,4499.99,5,-6599.98
CA-2016-108196,TEC-AC-10000926,59.98,3,12.0
CA-2016-152800,OFF-EN-10001509,6.12,3,2.88
CA-2014-166961,OFF-AP-10001366,10.98,1,2.96
CA-2014-166961,OFF-FA-10003485,7.86,3,3.62
CA-2014-166961,OFF-ST-10004507,51.45,3,13.89
CA-2014-166961,OFF-BI-10002353,37.06,3,13.9
CA-2016-139381,OFF-AP-10001271,203.92,4,55.06
CA-2016-139381,TEC-PH-10004924,29.56,4,7.98
CA-2015-132136,OFF-BI-10002706,8.57,3,-14.57
CA-2016-162236,OFF-ST-10003442,45.25,2,3.96
CA-2016-162236,FUR-TA-10002533,876.3,10,-292.1
CA-2016-162236,OFF-SU-10003505,185.38,2,-34.76
US-2014-111353,OFF-LA-10002762,25.06,2,11.78
US-2016-117037,OFF-BI-10000279,2.89,1,-4.77
US-2016-117037,OFF-FA-10000936,7.9,3,2.47
US-2016-117037,FUR-FU-10004973,22.61,3,-10.17
US-2016-117037,OFF-PA-10000791,30.53,8,9.54
CA-2017-160801,OFF-BI-10001132,4.84,3,-3.39
