Order ID,Order Date,Ship Date,Customer ID,Address ID
CA-2016-116337,2021-11-01,2021-11-06,MC-17845,MC-17845_75220
CA-2015-120845,2020-09-18,2020-09-25,ML-17395,ML-17395_37130
CA-2014-120775,2019-09-27,2019-10-01,RD-19930,RD-19930_75217
CA-2014-152905,2019-02-12,2019-02-18,AB-10015,AB-10015_76017
CA-2016-104633,2021-06-06,2021-06-10,EA-14035,EA-14035_91104
CA-2017-104136,2022-10-26,2022-10-29,SF-20065,SF-20065_2149
CA-2016-123050,2021-03-29,2021-04-02,BC-11125,BC-11125_12180
CA-2016-162355,2021-06-24,2021-06-26,PF-19165,PF-19165_30328
CA-2014-158225,2019-09-16,2019-09-22,SE-20110,SE-20110_95123
CA-2017-102204,2022-04-25,2022-04-30,CJ-12010,CJ-12010_32216
CA-2017-103065,2022-10-14,2022-10-14,PT-19090,PT-19090_32216
CA-2014-109855,2019-08-26,2019-08-30,LH-16900,LH-16900_10009
CA-2014-109897,2019-08-06,2019-08-10,BW-11200,BW-11200_94122
US-2014-143581,2019-08-13,2019-08-17,BS-11365,BS-11365_31907
CA-2015-129217,2020-05-03,2020-05-03,DP-13390,DP-13390_60505
CA-2016-133816,2021-05-04,2021-05-07,CS-12400,CS-12400_19134
CA-2015-140221,2020-02-27,2020-03-02,MS-17365,MS-17365_60653
CA-2017-152310,2022-08-06,2022-08-13,DK-12895,DK-12895_98103
CA-2016-118101,2021-06-20,2021-06-20,SN-20560,SN-20560_48066
CA-2016-100307,2021-12-09,2021-12-13,TC-21475,TC-21475_72701
CA-2015-138457,2020-09-06,2020-09-10,AM-10705,AM-10705_28540
CA-2014-131800,2019-12-24,2019-12-29,AJ-10960,AJ-10960_10035
CA-2014-118304,2019-04-23,2019-04-28,KH-16360,KH-16360_19901
CA-2017-121790,2022-01-24,2022-01-31,LP-17095,LP-17095_60505
CA-2016-169670,2021-12-19,2021-12-25,JE-15715,JE-15715_10009
CA-2016-139549,2021-10-14,2021-10-19,MY-18295,MY-18295_92020
CA-2015-104059,2020-06-06,2020-06-08,FC-14245,FC-14245_45503
CA-2017-164112,2022-06-24,2022-06-28,ND-18460,ND-18460_10550
CA-2015-143882,2020-06-19,2020-06-23,DB-13360,DB-13360_44107
US-2016-139262,2021-02-14,2021-02-18,LC-16960,LC-16960_33614
CA-2017-146192,2022-04-16,2022-04-20,BD-11725,BD-11725_31907
CA-2017-134810,2022-05-03,2022-05-04,MC-17605,MC-17605_28540
CA-2015-154284,2020-12-14,2020-12-19,SZ-20035,SZ-20035_60174
CA-2014-156244,2019-08-06,2019-08-10,DH-13675,DH-13675_33180
CA-2015-106362,2020-12-04,2020-12-08,LC-16885,LC-16885_45373
US-2017-168802,2022-10-28,2022-11-01,JO-15145,JO-15145_98103
US-2017-146906,2022-03-07,2022-03-11,MT-17815,MT-17815_10011
CA-2016-166380,2021-05-24,2021-05-28,EB-13750,EB-13750_22204
US-2015-158911,2020-06-28,2020-07-04,RS-19765,RS-19765_28205
US-2014-103338,2019-03-05,2019-03-09,RB-19435,RB-19435_95661
CA-2015-109169,2020-04-13,2020-04-17,OT-18730,OT-18730_48234
US-2017-167318,2022-07-20,2022-07-26,GZ-14545,GZ-14545_90036
US-2014-120313,2019-10-25,2019-10-27,NL-18310,NL-18310_94110
CA-2017-135419,2022-10-28,2022-11-03,BG-11740,BG-11740_93309
CA-2016-128671,2021-08-05,2021-08-10,MT-18070,MT-18070_74133
CA-2016-149335,2021-07-19,2021-07-19,BC-11125,BC-11125_94122
CA-2014-168312,2019-02-23,2019-03-01,GW-14605,GW-14605_77036
US-2017-105935,2022-01-20,2022-01-25,BD-11500,BD-11500_31907
CA-2014-161508,2019-07-06,2019-07-10,PV-18985,PV-18985_77573
CA-2017-130904,2022-04-05,2022-04-10,HM-14980,HM-14980_27217
CA-2017-133620,2022-11-07,2022-11-12,EM-14065,EM-14065_10009
CA-2015-142937,2020-11-28,2020-11-29,SF-20065,SF-20065_75220
US-2016-149790,2021-09-20,2021-09-25,SC-20380,SC-20380_77095
CA-2016-130778,2021-11-13,2021-11-19,ND-18370,ND-18370_11561
CA-2017-144456,2022-09-02,2022-09-03,FC-14245,FC-14245_33012
CA-2017-103478,2022-07-15,2022-07-18,KL-16555,KL-16555_60505
CA-2017-118577,2022-09-30,2022-10-05,XP-21865,XP-21865_7109
CA-2017-113572,2022-11-01,2022-11-05,FP-14320,FP-14320_10024
CA-2016-153269,2021-03-03,2021-03-06,PS-18760,PS-18760_1810
CA-2017-161655,2022-05-07,2022-05-12,CW-11905,CW-11905_19711
CA-2016-101469,2021-06-26,2021-07-02,KH-16360,KH-16360_22204
CA-2014-153087,2019-12-21,2019-12-28,TC-20980,TC-20980_35601
CA-2017-135076,2022-04-07,2022-04-11,YS-21880,YS-21880_92345
CA-2014-161634,2019-11-08,2019-11-14,CC-12220,CC-12220_23320
CA-2017-141481,2022-06-05,2022-06-08,ZD-21925,ZD-21925_90036
CA-2016-132549,2021-11-19,2021-11-24,JK-15370,JK-15370_35810
US-2014-155544,2019-03-15,2019-03-19,GM-14440,GM-14440_37918
US-2015-115238,2020-04-23,2020-04-27,JW-15220,JW-15220_1841
CA-2017-132199,2022-04-27,2022-05-02,BO-11350,BO-11350_19134
CA-2016-163174,2021-08-20,2021-08-24,XP-21865,XP-21865_30605
CA-2014-110555,2019-04-05,2019-04-12,MM-18055,MM-18055_59405
CA-2017-147207,2021-12-27,2021-12-29,TS-21655,TS-21655_79907
CA-2017-137631,2022-04-22,2022-04-26,JL-15235,JL-15235_34741
CA-2017-157273,2022-01-24,2022-01-27,SZ-20035,SZ-20035_98105
CA-2014-109918,2019-09-01,2019-09-06,LR-17035,LR-17035_95051
CA-2016-118745,2021-06-05,2021-06-10,SV-20365,SV-20365_90049
CA-2016-163972,2021-10-11,2021-10-15,MG-17890,MG-17890_93727
CA-2014-165393,2019-12-21,2019-12-24,NC-18415,NC-18415_76106
CA-2016-113726,2021-11-18,2021-11-25,SC-20680,SC-20680_98105
CA-2016-152940,2021-11-04,2021-11-07,RO-19780,RO-19780_94110
CA-2015-158701,2019-12-30,2020-01-04,JL-15175,JL-15175_94110
CA-2017-156272,2022-03-15,2022-03-21,PW-19030,PW-19030_33068
CA-2015-162964,2020-11-05,2020-11-11,MF-18250,MF-18250_77095
CA-2014-103527,2019-09-03,2019-09-08,CC-12220,CC-12220_60653
CA-2016-134544,2021-03-11,2021-03-13,AC-10660,AC-10660_94109
CA-2016-163048,2021-02-01,2021-02-08,MH-17440,MH-17440_77036
CA-2016-145135,2021-11-20,2021-11-22,CD-12790,CD-12790_6484
CA-2017-137582,2022-08-29,2022-09-02,CV-12805,CV-12805_94601
CA-2015-149601,2020-05-21,2020-05-27,TB-21625,TB-21625_6040
CA-2014-139423,2019-10-26,2019-10-30,DG-13300,DG-13300_7050
CA-2016-102596,2021-12-21,2021-12-24,RD-19810,RD-19810_44312
CA-2017-153227,2022-11-28,2022-11-30,CS-12250,CS-12250_90032
CA-2017-110625,2022-12-17,2022-12-24,JB-16045,JB-16045_6810
CA-2016-142594,2021-11-25,2021-11-30,EJ-14155,EJ-14155_2038
CA-2014-152254,2019-06-24,2019-06-24,BD-11620,BD-11620_28403
US-2014-120236,2019-08-28,2019-08-29,MR-17545,MR-17545_77095
CA-2017-120061,2022-10-27,2022-11-01,SR-20425,SR-20425_45503
CA-2015-133837,2020-04-06,2020-04-11,TH-21100,TH-21100_85301
CA-2015-110814,2020-11-28,2020-12-02,BD-11635,BD-11635_10009
CA-2016-154067,2021-01-25,2021-01-31,SM-20950,SM-20950_90036
CA-2017-140480,2022-07-02,2022-07-06,HE-14800,HE-14800_19711
CA-2015-134082,2020-12-04,2020-12-10,JK-15640,JK-15640_92404
CA-2016-130820,2021-11-09,2021-11-09,ON-18715,ON-18715_27217
CA-2016-159765,2021-05-03,2021-05-06,TH-21100,TH-21100_24153
CA-2017-132290,2022-03-04,2022-03-08,MD-17350,MD-17350_75217
CA-2016-147109,2021-12-11,2021-12-15,AH-10075,AH-10075_76017
CA-2017-107265,2022-03-31,2022-04-06,ML-17755,ML-17755_52302
CA-2017-118199,2022-05-03,2022-05-05,LB-16795,LB-16795_98105
CA-2017-150091,2022-10-06,2022-10-10,NP-18670,NP-18670_8701
CA-2016-137652,2021-08-22,2021-08-24,EB-13750,EB-13750_45231
CA-2015-128356,2020-09-25,2020-09-30,RP-19390,RP-19390_80229
CA-2017-167017,2022-11-17,2022-11-19,DC-12850,DC-12850_48066
US-2017-132220,2022-11-06,2022-11-10,DJ-13510,DJ-13510_85281
CA-2016-118129,2021-12-13,2021-12-15,CL-12565,CL-12565_19601
US-2014-113124,2019-03-24,2019-03-30,NC-18340,NC-18340_55124
CA-2017-155621,2022-11-02,2022-11-07,KN-16450,KN-16450_21215
US-2014-127635,2019-09-08,2019-09-12,SC-20260,SC-20260_78415
CA-2015-151470,2020-09-13,2020-09-19,AM-10705,AM-10705_89115
CA-2015-112823,2020-12-03,2020-12-09,RA-19945,RA-19945_44105
CA-2014-108861,2019-05-22,2019-05-26,MM-17260,MM-17260_98105
CA-2017-114370,2022-03-08,2022-03-11,BN-11470,BN-11470_60623
CA-2016-158302,2021-12-02,2021-12-06,JB-16045,JB-16045_43229
CA-2017-145779,2022-04-30,2022-05-04,DB-13615,DB-13615_85705
US-2016-155173,2021-02-28,2021-03-04,JB-16045,JB-16045_19120
CA-2017-125451,2022-10-17,2022-10-18,AH-10075,AH-10075_2920
CA-2014-131387,2019-04-22,2019-04-24,AI-10855,AI-10855_94122
CA-2016-125087,2021-04-12,2021-04-17,TH-21115,TH-21115_77070
CA-2016-154081,2021-05-16,2021-05-23,JE-15610,JE-15610_90049
US-2017-118556,2022-05-22,2022-05-27,TH-21235,TH-21235_60653
CA-2014-126200,2019-08-19,2019-08-23,JE-15715,JE-15715_77070
CA-2014-146500,2019-08-24,2019-08-29,AT-10735,AT-10735_6010
CA-2015-169537,2020-08-27,2020-08-31,JH-15820,JH-15820_49423
CA-2014-100881,2019-03-22,2019-03-26,DR-12940,DR-12940_87105
CA-2015-144043,2020-05-03,2020-05-08,AB-10165,AB-10165_80027
CA-2015-116512,2020-04-02,2020-04-07,MC-18100,MC-18100_10024
CA-2015-101000,2020-04-02,2020-04-07,IG-15085,IG-15085_6360
CA-2016-168557,2021-09-13,2021-09-17,FH-14275,FH-14275_94122
US-2016-164196,2021-11-05,2021-11-11,AS-10285,AS-10285_46060
US-2017-132031,2022-04-17,2022-04-21,PN-18775,PN-18775_37042
CA-2015-169733,2020-10-15,2020-10-19,GM-14500,GM-14500_33021
CA-2017-169404,2022-04-03,2022-04-08,NC-18625,NC-18625_17403
CA-2017-134880,2022-10-21,2022-10-26,TW-21025,TW-21025_85204
CA-2015-145758,2020-10-23,2020-10-23,BF-11020,BF-11020_10024
CA-2017-158736,2022-12-12,2022-12-18,TT-21460,TT-21460_94110
US-2016-119270,2021-03-06,2021-03-10,SW-20245,SW-20245_90036
CA-2014-109890,2019-07-15,2019-07-21,PG-18820,PG-18820_68104
CA-2016-138583,2021-05-18,2021-05-22,DP-13390,DP-13390_19120
US-2017-118535,2022-02-05,2022-02-09,DJ-13510,DJ-13510_10024
CA-2016-126284,2021-09-14,2021-09-18,EN-13780,EN-13780_49505
CA-2017-142391,2022-09-18,2022-09-18,PB-19150,PB-19150_98115
CA-2017-124716,2022-03-21,2022-03-25,BD-11560,BD-11560_93727
CA-2016-158841,2021-01-26,2021-01-28,SE-20110,SE-20110_22204
CA-2017-106824,2022-07-01,2022-07-05,AT-10735,AT-10735_90049
CA-2015-109190,2020-10-16,2020-10-21,CC-12685,CC-12685_79424
CA-2016-143154,2021-11-26,2021-12-02,AS-10225,AS-10225_80501
CA-2014-169061,2019-02-27,2019-03-02,AB-10150,AB-10150_10701
CA-2015-102316,2020-02-23,2020-02-25,DH-13075,DH-13075_90045
CA-2014-164903,2019-02-14,2019-02-18,SR-20740,SR-20740_90049
CA-2016-109400,2021-04-26,2021-04-30,NR-18550,NR-18550_79109
CA-2016-130400,2021-03-02,2021-03-06,SJ-20125,SJ-20125_75217
CA-2015-135853,2020-12-04,2020-12-07,CA-12775,CA-12775_48205
CA-2016-103359,2021-12-16,2021-12-20,LC-16885,LC-16885_10035
CA-2016-144645,2021-01-26,2021-02-01,NS-18640,NS-18640_77041
CA-2017-141614,2022-05-30,2022-06-03,NS-18640,NS-18640_32839
CA-2015-122168,2020-08-14,2020-08-19,HG-14965,HG-14965_41042
CA-2016-132899,2021-04-01,2021-04-05,SF-20200,SF-20200_10009
CA-2017-149720,2022-05-29,2022-06-01,EM-14065,EM-14065_75034
CA-2017-118003,2022-11-28,2022-12-04,DO-13645,DO-13645_7501
CA-2016-141887,2021-01-04,2021-01-08,MP-17470,MP-17470_43229
US-2016-160206,2021-03-26,2021-04-01,MY-18295,MY-18295_53209
CA-2017-133074,2022-09-15,2022-09-19,DB-13615,DB-13615_94109
CA-2017-161172,2022-03-10,2022-03-10,SP-20920,SP-20920_43229
CA-2017-137624,2022-11-04,2022-11-11,ME-17320,ME-17320_90008
CA-2016-156748,2021-11-24,2021-11-30,BS-11755,BS-11755_48227
CA-2015-169677,2020-01-07,2020-01-09,KS-16300,KS-16300_31907
US-2014-163146,2019-05-10,2019-05-14,CC-12475,CC-12475_94122
CA-2015-157343,2020-05-31,2020-06-04,HD-14785,HD-14785_19143
CA-2017-147354,2022-03-03,2022-03-07,KB-16315,KB-16315_90008
CA-2015-157287,2020-12-15,2020-12-16,HR-14830,HR-14830_19140
CA-2014-137575,2019-07-31,2019-08-05,TB-21625,TB-21625_10035
CA-2016-119074,2021-03-21,2021-03-25,DS-13180,DS-13180_31907
CA-2015-149566,2020-11-28,2020-12-03,GB-14530,GB-14530_90049
CA-2015-126186,2020-09-04,2020-09-05,GB-14530,GB-14530_80013
CA-2015-121132,2020-07-10,2020-07-17,VB-21745,VB-21745_77041
CA-2014-140473,2019-05-24,2019-05-28,MC-17425,MC-17425_60623
US-2017-102904,2022-11-07,2022-11-14,CB-12025,CB-12025_35601
CA-2016-102092,2021-12-03,2021-12-05,PM-18940,PM-18940_22153
CA-2015-117884,2020-03-15,2020-03-15,DC-13285,DC-13285_33317
CA-2016-132829,2021-12-17,2021-12-20,LA-16780,LA-16780_77041
CA-2016-123540,2021-03-27,2021-03-31,DJ-13420,DJ-13420_53209
US-2017-108315,2022-04-24,2022-04-28,MH-18115,MH-18115_32771
CA-2016-134110,2021-11-11,2021-11-12,BG-11035,BG-11035_75056
US-2016-136581,2021-11-04,2021-11-06,SV-20365,SV-20365_45373
CA-2016-162390,2021-11-30,2021-12-06,DP-13105,DP-13105_11550
CA-2016-162222,2021-03-28,2021-03-28,SR-20740,SR-20740_75081
CA-2014-121629,2019-11-22,2019-11-26,BT-11680,BT-11680_77041
CA-2015-164623,2020-10-13,2020-10-15,MS-17770,MS-17770_10035
CA-2014-159849,2019-09-13,2019-09-13,JK-15640,JK-15640_94110
CA-2017-101273,2022-08-21,2022-08-24,ST-20530,ST-20530_34952
CA-2017-106747,2022-06-27,2022-06-28,TS-21505,TS-21505_3301
CA-2017-146164,2022-12-16,2022-12-20,CM-12190,CM-12190_55901
CA-2016-111605,2021-12-21,2021-12-27,JW-15955,JW-15955_40214
CA-2014-130673,2019-05-14,2019-05-16,MC-17590,MC-17590_78666
CA-2014-104808,2019-01-29,2019-02-02,MH-17440,MH-17440_92025
US-2017-132927,2022-12-03,2022-12-09,RD-19720,RD-19720_19134
CA-2017-162015,2022-07-05,2022-07-12,KB-16240,KB-16240_90049
CA-2015-138492,2020-05-08,2020-05-15,FC-14335,FC-14335_19140
CA-2017-145338,2022-01-23,2022-01-26,BD-11770,BD-11770_19120
CA-2017-126676,2022-09-23,2022-09-25,FH-14365,FH-14365_11550
CA-2017-101700,2022-04-17,2022-04-20,SO-20335,SO-20335_80634
CA-2017-159667,2022-11-03,2022-11-07,PM-19135,PM-19135_32216
CA-2014-111934,2019-04-29,2019-05-01,GD-14590,GD-14590_22204
US-2016-117387,2021-10-21,2021-10-25,PA-19060,PA-19060_94122
CA-2014-141110,2019-11-20,2019-11-25,LS-17200,LS-17200_93727
US-2014-133949,2019-12-25,2019-12-25,JL-15175,JL-15175_89502
US-2016-116365,2020-12-27,2021-01-01,CA-12310,CA-12310_78207
CA-2017-162936,2022-08-12,2022-08-16,CM-12160,CM-12160_2740
CA-2014-151946,2019-05-29,2019-06-03,BT-11440,BT-11440_10035
CA-2017-123624,2022-11-07,2022-11-11,SE-20110,SE-20110_93030
CA-2016-146437,2021-01-21,2021-01-25,HG-14965,HG-14965_90036
CA-2016-138233,2021-11-03,2021-11-08,PF-19165,PF-19165_94601
CA-2016-165918,2021-09-04,2021-09-08,BD-11770,BD-11770_98026
CA-2017-117513,2022-02-25,2022-03-02,BT-11395,BT-11395_90004
CA-2017-132437,2022-09-02,2022-09-07,EM-14095,EM-14095_10024
US-2017-119319,2022-10-31,2022-11-03,LC-17050,LC-17050_75217
CA-2017-104318,2022-05-07,2022-05-12,FH-14275,FH-14275_37064
US-2016-114230,2021-11-21,2021-11-25,CM-12235,CM-12235_85023
CA-2015-136147,2020-11-06,2020-11-11,FM-14380,FM-14380_33178
CA-2015-156118,2020-12-01,2020-12-05,HG-14965,HG-14965_80906
CA-2015-164084,2020-08-31,2020-09-05,AG-10525,AG-10525_10011
CA-2016-107783,2021-07-22,2021-07-23,OT-18730,OT-18730_18018
CA-2017-159793,2022-08-19,2022-08-23,SV-20365,SV-20365_19140
CA-2014-160094,2019-04-24,2019-04-26,JM-16195,JM-16195_40214
CA-2017-151281,2022-04-21,2022-04-26,HM-14980,HM-14980_98105
CA-2017-118346,2022-07-17,2022-07-18,PO-19180,PO-19180_53142
CA-2014-129819,2019-12-07,2019-12-09,KC-16675,KC-16675_42420
US-2017-148551,2022-01-06,2022-01-10,DB-13120,DB-13120_75217
CA-2017-147767,2022-11-26,2022-11-26,SV-20935,SV-20935_85345
CA-2015-108259,2020-11-01,2020-11-08,NS-18640,NS-18640_28540
CA-2016-113341,2021-11-19,2021-11-23,MH-17455,MH-17455_90032
US-2015-131842,2020-11-28,2020-12-01,RR-19525,RR-19525_37211
CA-2016-164574,2021-07-23,2021-07-28,RH-19555,RH-19555_28205
CA-2014-142769,2019-09-07,2019-09-07,RP-19390,RP-19390_98103
CA-2016-168361,2021-06-15,2021-06-19,KB-16600,KB-16600_60623
CA-2016-153185,2021-08-28,2021-09-02,MH-17620,MH-17620_45231
CA-2017-124765,2022-11-19,2022-11-24,HZ-14950,HZ-14950_33311
CA-2015-131856,2020-05-05,2020-05-10,JG-15160,JG-15160_77041
CA-2017-126634,2022-03-24,2022-03-26,AB-10165,AB-10165_90712
CA-2016-118500,2021-11-11,2021-11-12,HJ-14875,HJ-14875_94122
CA-2016-163951,2021-12-24,2021-12-27,CJ-11875,CJ-11875_19140
CA-2016-149916,2021-12-16,2021-12-18,ED-13885,ED-13885_98115
CA-2015-158918,2020-12-13,2020-12-18,AI-10855,AI-10855_90036
US-2014-159611,2019-12-21,2019-12-26,KB-16315,KB-16315_44105
CA-2017-163265,2022-02-10,2022-02-15,JS-16030,JS-16030_62521
CA-2017-141705,2022-10-18,2022-10-20,PO-18850,PO-18850_76063
CA-2016-112739,2021-08-27,2021-09-01,RD-19810,RD-19810_77070
CA-2016-143805,2021-11-25,2021-11-27,JD-15895,JD-15895_23223
CA-2014-133634,2019-10-30,2019-11-04,SR-20740,SR-20740_22204
CA-2017-101665,2022-11-19,2022-11-25,TZ-21580,TZ-21580_94122
CA-2016-155446,2021-12-10,2021-12-17,TN-21040,TN-21040_92024
CA-2017-137323,2022-11-08,2022-11-12,PW-19030,PW-19030_13601
CA-2016-144015,2021-06-20,2021-06-20,AH-10075,AH-10075_90036
CA-2014-101427,2019-12-20,2019-12-24,AY-10555,AY-10555_19140
CA-2016-136770,2021-08-08,2021-08-12,SP-20650,SP-20650_44312
CA-2016-118311,2021-10-18,2021-10-22,ED-13885,ED-13885_94110
US-2014-112795,2019-08-17,2019-08-22,CR-12625,CR-12625_49505
CA-2017-127096,2022-09-09,2022-09-11,CS-12400,CS-12400_94109
CA-2017-119284,2022-06-09,2022-06-14,TS-21205,TS-21205_37211
CA-2015-133494,2020-02-23,2020-02-27,RP-19390,RP-19390_19120
CA-2016-111318,2021-07-17,2021-07-20,IL-15100,IL-15100_77041
US-2014-132745,2019-09-25,2019-09-29,NF-18475,NF-18475_89502
CA-2014-146815,2019-09-02,2019-09-07,PP-18955,PP-18955_10009
CA-2014-119144,2019-11-10,2019-11-12,JD-16150,JD-16150_90008
CA-2014-105648,2019-02-25,2019-03-01,EJ-14155,EJ-14155_92037
US-2015-145422,2020-11-26,2020-11-30,PW-19240,PW-19240_94110
CA-2017-136623,2022-07-05,2022-07-10,TS-21430,TS-21430_92105
CA-2017-121678,2022-11-10,2022-11-14,BM-11650,BM-11650_44035
CA-2016-120824,2021-06-06,2021-06-10,AW-10930,AW-10930_77070
US-2016-135209,2021-12-23,2021-12-25,MH-17290,MH-17290_33178
CA-2017-148145,2022-03-12,2022-03-17,SW-20275,SW-20275_98115
CA-2015-103870,2020-12-20,2020-12-24,SP-20860,SP-20860_37130
CA-2015-111017,2020-07-24,2020-07-30,SC-20695,SC-20695_63116
CA-2017-116988,2022-06-21,2022-06-23,PW-19030,PW-19030_98105
US-2014-169390,2019-02-01,2019-02-04,CS-12250,CS-12250_10024
CA-2016-168774,2021-08-29,2021-09-03,RP-19855,RP-19855_55125
CA-2017-161592,2022-03-31,2022-04-04,CS-12175,CS-12175_37421
US-2017-131961,2022-12-02,2022-12-05,MJ-17740,MJ-17740_19140
CA-2016-102498,2021-07-18,2021-07-19,JG-15160,JG-15160_70506
CA-2015-113222,2020-11-02,2020-11-02,AG-10765,AG-10765_46226
US-2015-144771,2020-09-25,2020-09-27,CK-12205,CK-12205_97123
CA-2015-162376,2020-11-15,2020-11-18,HD-14785,HD-14785_2138
CA-2017-128076,2022-01-27,2022-02-01,BO-11350,BO-11350_92105
US-2015-163825,2020-06-09,2020-06-12,LC-16885,LC-16885_10009
CA-2016-105662,2021-04-29,2021-05-03,RB-19465,RB-19465_32303
CA-2017-152198,2022-09-03,2022-09-04,JD-16015,JD-16015_43615
CA-2016-114307,2021-07-16,2021-07-20,MF-17665,MF-17665_21044
CA-2016-159891,2021-01-24,2021-01-30,BF-11170,BF-11170_30318
CA-2016-112578,2021-12-23,2021-12-27,FO-14305,FO-14305_95823
CA-2015-107083,2020-11-14,2020-11-20,BB-11545,BB-11545_76106
CA-2015-151722,2020-09-28,2020-10-02,IL-15100,IL-15100_43229
CA-2016-151148,2021-09-06,2021-09-07,PO-19180,PO-19180_80027
CA-2017-115882,2022-09-08,2022-09-11,DB-13555,DB-13555_27604
CA-2015-132276,2020-02-17,2020-02-22,LC-16960,LC-16960_10024
CA-2016-163636,2021-11-29,2021-12-03,MP-18175,MP-18175_60623
CA-2016-102813,2021-06-26,2021-06-27,EA-14035,EA-14035_77340
CA-2017-135377,2022-12-07,2022-12-12,BP-11095,BP-11095_10024
CA-2015-165813,2020-03-13,2020-03-15,BM-11785,BM-11785_97301
CA-2015-133585,2020-02-23,2020-02-26,CM-12715,CM-12715_77070
CA-2016-116911,2021-09-09,2021-09-14,JD-16150,JD-16150_83301
US-2017-129224,2022-03-11,2022-03-17,AS-10630,AS-10630_37918
CA-2017-145765,2022-05-22,2022-05-27,CM-11815,CM-11815_85023
CA-2017-126914,2022-06-09,2022-06-13,JE-15715,JE-15715_28110
CA-2015-169572,2020-08-30,2020-09-05,AG-10525,AG-10525_23223
CA-2017-162075,2022-03-12,2022-03-18,TT-21220,TT-21220_77041
CA-2014-162992,2019-12-13,2019-12-15,BP-11095,BP-11095_90008
CA-2016-106397,2021-07-01,2021-07-07,MJ-17740,MJ-17740_84057
US-2016-150140,2021-03-31,2021-04-04,VM-21685,VM-21685_5408
CA-2014-116666,2019-05-02,2019-05-04,KT-16480,KT-16480_19134
CA-2017-148992,2022-11-17,2022-11-21,CS-12250,CS-12250_60623
CA-2016-140935,2021-11-04,2021-11-06,AB-10015,AB-10015_73120
CA-2014-157644,2019-12-25,2019-12-26,AH-10030,AH-10030_10035
US-2017-100398,2022-08-13,2022-08-17,DO-13435,DO-13435_84106
CA-2016-113082,2021-09-06,2021-09-10,MC-17590,MC-17590_13501
US-2017-110646,2022-10-20,2022-10-25,JF-15190,JF-15190_19134
CA-2017-120614,2022-05-24,2022-05-29,SM-20950,SM-20950_90004
US-2016-140172,2021-03-02,2021-03-07,SP-20650,SP-20650_49201
CA-2015-127754,2020-07-19,2020-07-24,CK-12760,CK-12760_85301
CA-2015-144274,2020-11-16,2020-11-18,PW-19240,PW-19240_19805
CA-2015-142930,2020-11-21,2020-11-25,EB-14170,EB-14170_78745
CA-2017-100622,2022-10-28,2022-11-01,DK-13090,DK-13090_32839
CA-2017-117156,2022-03-15,2022-03-17,TB-21055,TB-21055_19601
CA-2015-115399,2020-12-12,2020-12-15,AG-10900,AG-10900_19134
US-2014-157847,2019-03-27,2019-03-31,SC-20020,SC-20020_77095
CA-2015-115168,2020-05-29,2020-06-02,BB-11545,BB-11545_63301
CA-2014-109680,2019-09-30,2019-10-03,VP-21760,VP-21760_46203
CA-2016-167983,2021-08-15,2021-08-18,RP-19270,RP-19270_98115
CA-2015-145324,2020-11-08,2020-11-12,DH-13675,DH-13675_22801
CA-2015-153423,2020-06-15,2020-06-20,SW-20455,SW-20455_14609
US-2017-132675,2022-09-18,2022-09-22,KF-16285,KF-16285_30328
CA-2014-153808,2019-03-31,2019-04-04,FH-14275,FH-14275_90004
US-2016-112396,2021-02-02,2021-02-06,JR-16210,JR-16210_94110
CA-2014-141173,2019-11-12,2019-11-14,JC-16105,JC-16105_55407
CA-2017-156664,2022-12-12,2022-12-17,BP-11290,BP-11290_43229
CA-2015-140718,2020-06-25,2020-06-27,FA-14230,FA-14230_27604
CA-2014-119977,2019-10-02,2019-10-07,DN-13690,DN-13690_10011
US-2015-115343,2020-09-15,2020-09-18,FO-14305,FO-14305_19143
CA-2017-163671,2022-12-18,2022-12-24,DP-13105,DP-13105_83642
CA-2017-135909,2022-10-07,2022-10-14,JW-15220,JW-15220_95823
US-2017-114356,2022-08-14,2022-08-20,TT-21460,TT-21460_28205
CA-2015-125934,2020-09-04,2020-09-11,SN-20560,SN-20560_7501
CA-2015-158148,2020-12-13,2020-12-19,JM-15865,JM-15865_22204
CA-2014-120411,2019-09-14,2019-09-17,SB-20185,SB-20185_60653
CA-2016-158260,2021-10-29,2021-11-02,CC-12475,CC-12475_92037
CA-2017-101805,2022-11-25,2022-11-30,SH-19975,SH-19975_98105
US-2014-105137,2019-10-04,2019-10-04,RB-19435,RB-19435_43229
CA-2017-142489,2022-11-08,2022-11-10,TC-21295,TC-21295_77095
US-2016-141264,2021-08-07,2021-08-13,CT-11995,CT-11995_75061
CA-2017-126928,2022-09-11,2022-09-17,GZ-14470,GZ-14470_7960
US-2015-107944,2020-03-16,2020-03-18,AM-10360,AM-10360_90008
CA-2016-135594,2021-06-24,2021-06-27,AH-10120,AH-10120_60505
US-2017-115252,2022-10-14,2022-10-19,MY-18295,MY-18295_27707
CA-2014-107398,2019-08-19,2019-08-24,BS-11590,BS-11590_43229
CA-2014-169642,2019-07-21,2019-07-24,BB-10990,BB-10990_90036
CA-2017-103968,2022-11-25,2022-12-01,ML-17755,ML-17755_95207
CA-2016-147256,2021-10-11,2021-10-15,FC-14245,FC-14245_65203
CA-2016-162159,2021-09-10,2021-09-12,CR-12625,CR-12625_31907
CA-2015-111038,2020-11-24,2020-11-29,LC-16960,LC-16960_92037
CA-2014-124723,2019-07-30,2019-08-06,GZ-14470,GZ-14470_77590
