Address ID,Customer ID,Country,City,State,Postal Code,Region
MG-17890_97224,MG-17890,United States,Tigard,Oregon,97224,West
SC-20770_19134,SC-20770,United States,Philadelphia,Pennsylvania,19134,East
BS-11755_19143,BS-11755,United States,Philadelphia,Pennsylvania,19143,East
LC-17140_77070,LC-17140,United States,Houston,Texas,77070,Central
MH-17440_39212,MH-17440,United States,Jackson,Mississippi,39212,South
RD-19720_85023,RD-19720,United States,Phoenix,Arizona,85023,West
BP-11095_93030,BP-11095,United States,Oxnard,California,93030,West
BF-11020_98105,BF-11020,United States,Seattle,Washington,98105,West
CP-12085_98042,CP-12085,United States,Covington,Washington,98042,West
JL-15235_90049,JL-15235,United States,Los Angeles,California,90049,West
JG-15805_92105,JG-15805,United States,San Diego,California,92105,West
VP-21760_78521,VP-21760,United States,Brownsville,Texas,78521,Central
RD-19810_60610,RD-19810,United States,Chicago,Illinois,60610,Central
MH-18025_37918,MH-18025,United States,Knoxville,Tennessee,37918,South
SJ-20125_77036,SJ-20125,United States,Houston,Texas,77036,Central
FM-14380_60440,FM-14380,United States,Bolingbrook,Illinois,60440,Central
KH-16360_60623,KH-16360,United States,Chicago,Illinois,60623,Central
LL-16840_22980,LL-16840,United States,Waynesboro,Virginia,22980,South
AR-10540_90004,AR-10540,United States,Los Angeles,California,90004,West
NP-18670_98105,NP-18670,United States,Seattle,Washington,98105,West
LP-17095_93277,LP-17095,United States,Visalia,California,93277,West
AH-10690_90008,AH-10690,United States,Los Angeles,California,90008,West
TB-21190_90045,TB-21190,United States,Los Angeles,California,90045,West
AA-10315_10011,AA-10315,United States,New York City,New York,10011,East
AC-10615_19143,AC-10615,United States,Philadelphia,Pennsylvania,19143,East
EM-14140_84043,EM-14140,United States,Lehi,Utah,84043,West
QJ-19255_60653,QJ-19255,United States,Chicago,Illinois,60653,Central
ME-17320_42420,ME-17320,United States,Henderson,Kentucky,42420,South
LB-16795_92646,LB-16795,United States,Huntington Beach,California,92646,West
JP-16135_10011,JP-16135,United States,New York City,New York,10011,East
EB-13705_19140,EB-13705,United States,Philadelphia,Pennsylvania,19140,East
CS-12400_58103,CS-12400,United States,Fargo,North Dakota,58103,Central
PM-19135_3820,PM-19135,United States,Dover,New Hampshire,3820,East
AA-10645_92105,AA-10645,United States,San Diego,California,92105,West
FA-14230_90032,FA-14230,United States,Los Angeles,California,90032,West
CM-12190_13501,CM-12190,United States,Utica,New York,13501,East
CC-12475_77070,CC-12475,United States,Houston,Texas,77070,Central
TC-21295_92683,TC-21295,United States,Westminster,California,92683,West
TB-21400_90036,TB-21400,United States,Los Angeles,California,90036,West
JK-15325_8401,JK-15325,United States,Atlantic City,New Jersey,8401,East
BW-11200_60076,BW-11200,United States,Skokie,Illinois,60076,Central
SH-20395_94122,SH-20395,United States,San Francisco,California,94122,West
JL-15835_43229,JL-15835,United States,Columbus,Ohio,43229,East
JL-15835_40475,JL-15835,United States,Richmond,Kentucky,40475,South
MD-17350_43130,MD-17350,United States,Lancaster,Ohio,43130,East
CL-12565_97030,CL-12565,United States,Gresham,Oregon,97030,West
RA-19885_94109,RA-19885,United States,San Francisco,California,94109,West
LC-16885_80501,LC-16885,United States,Longmont,Colorado,80501,West
SW-20245_27834,SW-20245,United States,Greenville,North Carolina,27834,South
HG-14965_90004,HG-14965,United States,Los Angeles,California,90004,West
MV-17485_77041,MV-17485,United States,Houston,Texas,77041,Central
GT-14710_94109,GT-14710,United States,San Francisco,California,94109,West
BS-11380_80219,BS-11380,United States,Denver,Colorado,80219,West
CM-12715_77340,CM-12715,United States,Huntsville,Texas,77340,Central
EM-13825_77036,EM-13825,United States,Houston,Texas,77036,Central
KH-16330_10024,KH-16330,United States,New York City,New York,10024,East
AF-10885_19134,AF-10885,United States,Philadelphia,Pennsylvania,19134,East
JR-16210_47201,JR-16210,United States,Columbus,Indiana,47201,Central
DL-12925_11561,DL-12925,United States,Long Beach,New York,11561,East
BD-11605_17602,BD-11605,United States,Lancaster,Pennsylvania,17602,East
RB-19570_60610,RB-19570,United States,Chicago,Illinois,60610,Central
RB-19795_80219,RB-19795,United States,Denver,Colorado,80219,West
TB-21250_98103,TB-21250,United States,Seattle,Washington,98103,West
KN-16390_77070,KN-16390,United States,Houston,Texas,77070,Central
RL-19615_90045,RL-19615,United States,Los Angeles,California,90045,West
FH-14275_23602,FH-14275,United States,Newport News,Virginia,23602,South
YS-21880_90036,YS-21880,United States,Los Angeles,California,90036,West
SW-20755_98115,SW-20755,United States,Seattle,Washington,98115,West
PN-18775_68104,PN-18775,United States,Omaha,Nebraska,68104,Central
AT-10735_7960,AT-10735,United States,Morristown,New Jersey,7960,East
EJ-13720_19143,EJ-13720,United States,Philadelphia,Pennsylvania,19143,East
DM-13345_10024,DM-13345,United States,New York City,New York,10024,East
KH-16690_22153,KH-16690,United States,Springfield,Virginia,22153,South
MB-18085_95661,MB-18085,United States,Roseville,California,95661,West
DK-12895_61107,DK-12895,United States,Rockford,Illinois,61107,Central
DB-13210_19134,DB-13210,United States,Philadelphia,Pennsylvania,19134,East
CV-12295_48234,CV-12295,United States,Detroit,Michigan,48234,Central
GK-14620_90004,GK-14620,United States,Los Angeles,California,90004,West
JA-15970_97477,JA-15970,United States,Springfield,Oregon,97477,West
TH-21115_2908,TH-21115,United States,Providence,Rhode Island,2908,East
BS-11665_60623,BS-11665,United States,Chicago,Illinois,60623,Central
NS-18505_75220,NS-18505,United States,Dallas,Texas,75220,Central
SA-20830_92553,SA-20830,United States,Moreno Valley,California,92553,West
BH-11710_67846,BH-11710,United States,Garden City,Kansas,67846,Central
SC-20380_10035,SC-20380,United States,New York City,New York,10035,East
RF-19345_32839,RF-19345,United States,Orlando,Florida,32839,South
CM-12235_13601,CM-12235,United States,Watertown,New York,13601,East
JM-15655_90032,JM-15655,United States,Los Angeles,California,90032,West
RB-19435_90004,RB-19435,United States,Los Angeles,California,90004,West
SS-20515_19711,SS-20515,United States,Newark,Delaware,19711,East
NM-18445_48234,NM-18445,United States,Detroit,Michigan,48234,Central
EM-14095_85023,EM-14095,United States,Phoenix,Arizona,85023,West
MP-17470_78521,MP-17470,United States,Brownsville,Texas,78521,Central
KH-16360_40214,KH-16360,United States,Louisville,Kentucky,40214,South
DB-13555_19711,DB-13555,United States,Newark,Delaware,19711,East
LB-16795_81001,LB-16795,United States,Pueblo,Colorado,81001,West
CA-11965_90036,CA-11965,United States,Los Angeles,California,90036,West
DL-12925_27834,DL-12925,United States,Greenville,North Carolina,27834,South
FC-14335_94110,FC-14335,United States,San Francisco,California,94110,West
DB-13120_43302,DB-13120,United States,Marion,Ohio,43302,East
CK-12205_75081,CK-12205,United States,Dallas,Texas,75081,Central
FW-14395_35810,FW-14395,United States,Huntsville,Alabama,35810,South
JM-15865_89115,JM-15865,United States,Las Vegas,Nevada,89115,West
PS-18970_90049,PS-18970,United States,Los Angeles,California,90049,West
TC-21475_44107,TC-21475,United States,Lakewood,Ohio,44107,East
CV-12805_68025,CV-12805,United States,Fremont,Nebraska,68025,Central
VS-21820_77340,VS-21820,United States,Huntsville,Texas,77340,Central
SC-20575_90036,SC-20575,United States,Los Angeles,California,90036,West
SG-20605_28806,SG-20605,United States,Asheville,North Carolina,28806,South
NB-18580_71111,NB-18580,United States,Bossier City,Louisiana,71111,South
DR-12940_2908,DR-12940,United States,Providence,Rhode Island,2908,East
MA-17560_2149,MA-17560,United States,Everett,Massachusetts,2149,East
TS-21655_91730,TS-21655,United States,Rancho Cucamonga,California,91730,West
JG-15115_28205,JG-15115,United States,Charlotte,North Carolina,28205,South
KM-16375_2908,KM-16375,United States,Providence,Rhode Island,2908,East
SD-20485_48640,SD-20485,United States,Midland,Michigan,48640,Central
TT-21070_14609,TT-21070,United States,Rochester,New York,14609,East
BB-11545_49201,BB-11545,United States,Jackson,Michigan,49201,Central
RS-19420_23434,RS-19420,United States,Suffolk,Virginia,23434,South
AI-10855_94513,AI-10855,United States,Brentwood,California,94513,West
AH-10120_77036,AH-10120,United States,Houston,Texas,77036,Central
BF-11170_1841,BF-11170,United States,Lawrence,Massachusetts,1841,East
AA-10480_48234,AA-10480,United States,Detroit,Michigan,48234,Central
SV-20815_84057,SV-20815,United States,Orem,Utah,84057,West
EH-14185_19120,EH-14185,United States,Philadelphia,Pennsylvania,19120,East
JL-15850_85204,JL-15850,United States,Mesa,Arizona,85204,West
JM-15250_28314,JM-15250,United States,Fayetteville,North Carolina,28314,South
JB-15925_90032,JB-15925,United States,Los Angeles,California,90032,West
PB-19105_19140,PB-19105,United States,Philadelphia,Pennsylvania,19140,East
SP-20620_80906,SP-20620,United States,Colorado Springs,Colorado,80906,West
MC-17605_90032,MC-17605,United States,Los Angeles,California,90032,West
BG-11695_10009,BG-11695,United States,New York City,New York,10009,East
JO-15550_94109,JO-15550,United States,San Francisco,California,94109,West
AR-10345_78745,AR-10345,United States,Austin,Texas,78745,Central
TS-21505_44105,TS-21505,United States,Cleveland,Ohio,44105,East
GA-14515_79907,GA-14515,United States,El Paso,Texas,79907,Central
TN-21040_32303,TN-21040,United States,Tallahassee,Florida,32303,South
TW-21025_98103,TW-21025,United States,Seattle,Washington,98103,West
PA-19060_75220,PA-19060,United States,Dallas,Texas,75220,Central
JD-15790_77070,JD-15790,United States,Houston,Texas,77070,Central
MN-17935_45503,MN-17935,United States,Springfield,Ohio,45503,East
GM-14500_98103,GM-14500,United States,Seattle,Washington,98103,West
DG-13300_98105,DG-13300,United States,Seattle,Washington,98105,West
AG-10330_28205,AG-10330,United States,Charlotte,North Carolina,28205,South
JF-15355_21215,JF-15355,United States,Baltimore,Maryland,21215,East
SC-20680_94110,SC-20680,United States,San Francisco,California,94110,West
CM-11935_85705,CM-11935,United States,Tucson,Arizona,85705,West
KT-16480_90036,KT-16480,United States,Los Angeles,California,90036,West
CP-12340_6708,CP-12340,United States,Waterbury,Connecticut,6708,East
EK-13795_60610,EK-13795,United States,Chicago,Illinois,60610,Central
CW-11905_11561,CW-11905,United States,Long Beach,New York,11561,East
KH-16510_22204,KH-16510,United States,Arlington,Virginia,22204,South
AB-10600_28540,AB-10600,United States,Jacksonville,North Carolina,28540,South
AH-10075_43229,AH-10075,United States,Columbus,Ohio,43229,East
CK-12595_28205,CK-12595,United States,Charlotte,North Carolina,28205,South
SP-20620_14215,SP-20620,United States,Buffalo,New York,14215,East
JP-15460_77041,JP-15460,United States,Houston,Texas,77041,Central
BG-11035_38109,BG-11035,United States,Memphis,Tennessee,38109,South
CC-12550_75023,CC-12550,United States,Plano,Texas,75023,Central
SL-20155_97301,SL-20155,United States,Salem,Oregon,97301,West
FO-14305_31907,FO-14305,United States,Columbus,Georgia,31907,South
BB-11545_21044,BB-11545,United States,Columbia,Maryland,21044,East
DO-13435_97206,DO-13435,United States,Portland,Oregon,97206,West
LB-16735_32303,LB-16735,United States,Tallahassee,Florida,32303,South
TS-21205_92503,TS-21205,United States,Riverside,California,92503,West
CS-12505_43130,CS-12505,United States,Lancaster,Ohio,43130,East
SP-20920_94109,SP-20920,United States,San Francisco,California,94109,West
CD-12790_92553,CD-12790,United States,Moreno Valley,California,92553,West
RF-19840_23320,RF-19840,United States,Chesapeake,Virginia,23320,South
FO-14305_60623,FO-14305,United States,Chicago,Illinois,60623,Central
ER-13855_28205,ER-13855,United States,Charlotte,North Carolina,28205,South
PB-19150_10009,PB-19150,United States,New York City,New York,10009,East
LW-17215_60653,LW-17215,United States,Chicago,Illinois,60653,Central
FG-14260_19120,FG-14260,United States,Philadelphia,Pennsylvania,19120,East
BP-11050_60623,BP-11050,United States,Chicago,Illinois,60623,Central
SP-20860_75217,SP-20860,United States,Dallas,Texas,75217,Central
JD-15895_89115,JD-15895,United States,Las Vegas,Nevada,89115,West
FM-14380_79109,FM-14380,United States,Amarillo,Texas,79109,Central
MP-17965_6457,MP-17965,United States,Middletown,Connecticut,6457,East
HR-14830_10035,HR-14830,United States,New York City,New York,10035,East
BW-11065_19120,BW-11065,United States,Philadelphia,Pennsylvania,19120,East
MS-17710_93727,MS-17710,United States,Fresno,California,93727,West
SJ-20125_37064,SJ-20125,United States,Franklin,Tennessee,37064,South
VS-21820_27604,VS-21820,United States,Raleigh,North Carolina,27604,South
DK-13090_20735,DK-13090,United States,Clinton,Maryland,20735,East
MG-17680_90049,MG-17680,United States,Los Angeles,California,90049,West
DP-13390_89031,DP-13390,United States,North Las Vegas,Nevada,89031,West
CJ-12010_94109,CJ-12010,United States,San Francisco,California,94109,West
CW-11905_2920,CW-11905,United States,Cranston,Rhode Island,2920,East
GW-14605_38301,GW-14605,United States,Jackson,Tennessee,38301,South
PP-18955_19711,PP-18955,United States,Newark,Delaware,19711,East
PW-19030_90036,PW-19030,United States,Los Angeles,California,90036,West
PW-19030_13440,PW-19030,United States,Rome,New York,13440,East
CY-12745_60610,CY-12745,United States,Chicago,Illinois,60610,Central
BW-11110_92105,BW-11110,United States,San Diego,California,92105,West
MB-18085_77036,MB-18085,United States,Houston,Texas,77036,Central
CR-12820_33407,CR-12820,United States,West Palm Beach,Florida,33407,South
EB-14110_90045,EB-14110,United States,Los Angeles,California,90045,West
SH-19975_98103,SH-19975,United States,Seattle,Washington,98103,West
CV-12295_50315,CV-12295,United States,Des Moines,Iowa,50315,Central
AT-10735_10024,AT-10735,United States,New York City,New York,10024,East
AG-10390_22204,AG-10390,United States,Arlington,Virginia,22204,South
GM-14500_78577,GM-14500,United States,Pharr,Texas,78577,Central
JK-15205_22204,JK-15205,United States,Arlington,Virginia,22204,South
DW-13540_77070,DW-13540,United States,Houston,Texas,77070,Central
AS-10090_75061,AS-10090,United States,Irving,Texas,75061,Central
TS-21205_60653,TS-21205,United States,Chicago,Illinois,60653,Central
SM-20320_90049,SM-20320,United States,Los Angeles,California,90049,West
BH-11710_39401,BH-11710,United States,Hattiesburg,Mississippi,39401,South
LW-16825_10024,LW-16825,United States,New York City,New York,10024,East
JA-15970_44221,JA-15970,United States,Cuyahoga Falls,Ohio,44221,East
KA-16525_98103,KA-16525,United States,Seattle,Washington,98103,West
TG-21310_85204,TG-21310,United States,Mesa,Arizona,85204,West
DB-13360_84106,DB-13360,United States,Salt Lake City,Utah,84106,West
LS-17245_90045,LS-17245,United States,Los Angeles,California,90045,West
MO-17950_28540,MO-17950,United States,Jacksonville,North Carolina,28540,South
CA-11965_44107,CA-11965,United States,Lakewood,Ohio,44107,East
DB-12910_92630,DB-12910,United States,Lake Forest,California,92630,West
DK-12835_97206,DK-12835,United States,Portland,Oregon,97206,West
EB-14170_28205,EB-14170,United States,Charlotte,North Carolina,28205,South
DR-12940_60505,DR-12940,United States,Aurora,Illinois,60505,Central
JS-15685_19140,JS-15685,United States,Philadelphia,Pennsylvania,19140,East
LC-16870_80229,LC-16870,United States,Thornton,Colorado,80229,West
JP-15520_95616,JP-15520,United States,Davis,California,95616,West
TS-21655_72701,TS-21655,United States,Fayetteville,Arkansas,72701,South
NM-18445_10011,NM-18445,United States,New York City,New York,10011,East
EH-14125_26003,EH-14125,United States,Wheeling,West Virginia,26003,East
DC-12850_38109,DC-12850,United States,Memphis,Tennessee,38109,South
DO-13645_77036,DO-13645,United States,Houston,Texas,77036,Central
LS-16975_75217,LS-16975,United States,Dallas,Texas,75217,Central
RW-19630_94122,RW-19630,United States,San Francisco,California,94122,West
RD-19720_95037,RD-19720,United States,Morgan Hill,California,95037,West
RB-19570_60174,RB-19570,United States,Saint Charles,Illinois,60174,Central
JE-15715_44105,JE-15715,United States,Cleveland,Ohio,44105,East
PO-19195_19140,PO-19195,United States,Philadelphia,Pennsylvania,19140,East
JK-16120_75043,JK-16120,United States,Garland,Texas,75043,Central
JP-16135_92024,JP-16135,United States,San Diego,California,92024,West
Dp-13240_6708,Dp-13240,United States,Waterbury,Connecticut,6708,East
JB-16000_21044,JB-16000,United States,Columbia,Maryland,21044,East
PP-18955_33021,PP-18955,United States,Hollywood,Florida,33021,South
RF-19840_22153,RF-19840,United States,Springfield,Virginia,22153,South
KH-16330_10035,KH-16330,United States,New York City,New York,10035,East
EM-14200_75217,EM-14200,United States,Dallas,Texas,75217,Central
DK-12835_10024,DK-12835,United States,New York City,New York,10024,East
MC-17425_97206,MC-17425,United States,Portland,Oregon,97206,West
RW-19540_94513,RW-19540,United States,Brentwood,California,94513,West
DS-13180_92037,DS-13180,United States,San Diego,California,92037,West
GA-14725_75081,GA-14725,United States,Dallas,Texas,75081,Central
SC-20380_79907,SC-20380,United States,El Paso,Texas,79907,Central
KD-16345_10035,KD-16345,United States,New York City,New York,10035,East
KH-16330_2151,KH-16330,United States,Revere,Massachusetts,2151,East
GG-14650_95928,GG-14650,United States,Chico,California,95928,West
JS-15685_33023,JS-15685,United States,Miramar,Florida,33023,South
BP-11095_90049,BP-11095,United States,Los Angeles,California,90049,West
CC-12610_80219,CC-12610,United States,Denver,Colorado,80219,West
SP-20860_19134,SP-20860,United States,Philadelphia,Pennsylvania,19134,East
JK-15625_39212,JK-15625,United States,Jackson,Mississippi,39212,South
CC-12100_90045,CC-12100,United States,Los Angeles,California,90045,West
DP-13000_77095,DP-13000,United States,Houston,Texas,77095,Central
SF-20065_7011,SF-20065,United States,Clifton,New Jersey,7011,East
EH-13765_60623,EH-13765,United States,Chicago,Illinois,60623,Central
DN-13690_98115,DN-13690,United States,Seattle,Washington,98115,West
PJ-19015_11561,PJ-19015,United States,Long Beach,New York,11561,East
MA-17560_53081,MA-17560,United States,Sheboygan,Wisconsin,53081,Central
VM-21835_33433,VM-21835,United States,Boca Raton,Florida,33433,South
MM-18055_80013,MM-18055,United States,Aurora,Colorado,80013,West
CR-12580_92037,CR-12580,United States,San Diego,California,92037,West
BS-11365_98105,BS-11365,United States,Seattle,Washington,98105,West
RD-19585_52001,RD-19585,United States,Dubuque,Iowa,52001,Central
KD-16270_90032,KD-16270,United States,Los Angeles,California,90032,West
AA-10645_1852,AA-10645,United States,Lowell,Massachusetts,1852,East
MC-18100_98270,MC-18100,United States,Marysville,Washington,98270,West
AA-10645_73120,AA-10645,United States,Oklahoma City,Oklahoma,73120,Central
QJ-19255_19134,QJ-19255,United States,Philadelphia,Pennsylvania,19134,East
JM-16195_80013,JM-16195,United States,Aurora,Colorado,80013,West
TB-21625_10009,TB-21625,United States,New York City,New York,10009,East
NF-18595_43130,NF-18595,United States,Lancaster,Ohio,43130,East
BF-11020_95351,BF-11020,United States,Modesto,California,95351,West
NP-18670_63116,NP-18670,United States,Saint Louis,Missouri,63116,Central
HM-14860_75217,HM-14860,United States,Dallas,Texas,75217,Central
DM-13525_10035,DM-13525,United States,New York City,New York,10035,East
JF-15565_78207,JF-15565,United States,San Antonio,Texas,78207,Central
NM-18520_79109,NM-18520,United States,Amarillo,Texas,79109,Central
AG-10270_1841,AG-10270,United States,Lawrence,Massachusetts,1841,East
BF-11275_31907,BF-11275,United States,Columbus,Georgia,31907,South
JC-15775_90032,JC-15775,United States,Los Angeles,California,90032,West
PV-18985_2138,PV-18985,United States,Cambridge,Massachusetts,2138,East
DO-13645_84106,DO-13645,United States,Salt Lake City,Utah,84106,West
HA-14905_10035,HA-14905,United States,New York City,New York,10035,East
SH-20395_44221,SH-20395,United States,Cuyahoga Falls,Ohio,44221,East
JM-16195_28403,JM-16195,United States,Wilmington,North Carolina,28403,South
DK-13225_10035,DK-13225,United States,New York City,New York,10035,East
CM-12715_19140,CM-12715,United States,Philadelphia,Pennsylvania,19140,East
BF-10975_10009,BF-10975,United States,New York City,New York,10009,East
SF-20965_19134,SF-20965,United States,Philadelphia,Pennsylvania,19134,East
CB-12025_90049,CB-12025,United States,Los Angeles,California,90049,West
TC-20980_11561,TC-20980,United States,Long Beach,New York,11561,East
LW-17215_14609,LW-17215,United States,Rochester,New York,14609,East
NS-18640_94109,NS-18640,United States,San Francisco,California,94109,West
JM-15250_77340,JM-15250,United States,Huntsville,Texas,77340,Central
RF-19345_30344,RF-19345,United States,East Point,Georgia,30344,South
CA-12055_10009,CA-12055,United States,New York City,New York,10009,East
KH-16690_97477,KH-16690,United States,Springfield,Oregon,97477,West
LC-16960_22204,LC-16960,United States,Arlington,Virginia,22204,South
JL-15130_28403,JL-15130,United States,Wilmington,North Carolina,28403,South
DM-12955_85364,DM-12955,United States,Yuma,Arizona,85364,West
MV-18190_92404,MV-18190,United States,San Bernardino,California,92404,West
NS-18640_21215,NS-18640,United States,Baltimore,Maryland,21215,East
AS-10630_98103,AS-10630,United States,Seattle,Washington,98103,West
MT-17815_94110,MT-17815,United States,San Francisco,California,94110,West
SR-20425_10035,SR-20425,United States,New York City,New York,10035,East
DK-13375_98115,DK-13375,United States,Seattle,Washington,98115,West
SV-20935_87105,SV-20935,United States,Albuquerque,New Mexico,87105,West
RH-19510_90045,RH-19510,United States,Los Angeles,California,90045,West
SB-20185_90045,SB-20185,United States,Los Angeles,California,90045,West
CR-12820_77041,CR-12820,United States,Houston,Texas,77041,Central
EG-13900_19140,EG-13900,United States,Philadelphia,Pennsylvania,19140,East
RD-19930_60623,RD-19930,United States,Chicago,Illinois,60623,Central
JM-15865_76903,JM-15865,United States,San Angelo,Texas,76903,Central
LW-16825_77506,LW-16825,United States,Pasadena,Texas,77506,Central
RW-19540_90049,RW-19540,United States,Los Angeles,California,90049,West
BG-11695_67846,BG-11695,United States,Garden City,Kansas,67846,Central
TT-21220_90045,TT-21220,United States,Los Angeles,California,90045,West
EB-13930_60653,EB-13930,United States,Chicago,Illinois,60653,Central
FP-14320_19134,FP-14320,United States,Philadelphia,Pennsylvania,19134,East
JA-15970_95351,JA-15970,United States,Modesto,California,95351,West
TS-21655_77070,TS-21655,United States,Houston,Texas,77070,Central
DP-13000_60610,DP-13000,United States,Chicago,Illinois,60610,Central
JD-15895_92503,JD-15895,United States,Riverside,California,92503,West
GH-14485_75081,GH-14485,United States,Dallas,Texas,75081,Central
RD-19585_90008,RD-19585,United States,Los Angeles,California,90008,West
CS-12490_33801,CS-12490,United States,Lakeland,Florida,33801,South
BF-11215_10035,BF-11215,United States,New York City,New York,10035,East
NK-18490_19140,NK-18490,United States,Philadelphia,Pennsylvania,19140,East
AZ-10750_92037,AZ-10750,United States,San Diego,California,92037,West
Co-12640_73505,Co-12640,United States,Lawton,Oklahoma,73505,Central
AG-10675_24153,AG-10675,United States,Salem,Virginia,24153,South
EM-14140_92704,EM-14140,United States,Santa Ana,California,92704,West
CA-11965_57701,CA-11965,United States,Rapid City,South Dakota,57701,Central
RB-19360_98115,RB-19360,United States,Seattle,Washington,98115,West
RD-19720_6457,RD-19720,United States,Middletown,Connecticut,6457,East
MS-17830_21215,MS-17830,United States,Baltimore,Maryland,21215,East
PG-18820_92105,PG-18820,United States,San Diego,California,92105,West
KB-16240_79762,KB-16240,United States,Odessa,Texas,79762,Central
RB-19465_6460,RB-19465,United States,Milford,Connecticut,6460,East
JD-15790_7109,JD-15790,United States,Belleville,New Jersey,7109,East
JJ-15445_10035,JJ-15445,United States,New York City,New York,10035,East
LT-17110_92105,LT-17110,United States,San Diego,California,92105,West
AH-10690_94122,AH-10690,United States,San Francisco,California,94122,West
AB-10060_98105,AB-10060,United States,Seattle,Washington,98105,West
FM-14380_39212,FM-14380,United States,Jackson,Mississippi,39212,South
GH-14410_90049,GH-14410,United States,Los Angeles,California,90049,West
HE-14800_60623,HE-14800,United States,Chicago,Illinois,60623,Central
SZ-20035_10035,SZ-20035,United States,New York City,New York,10035,East
CM-12115_90008,CM-12115,United States,Los Angeles,California,90008,West
TG-21310_98198,TG-21310,United States,Des Moines,Washington,98198,West
DK-12985_97477,DK-12985,United States,Springfield,Oregon,97477,West
SS-20410_19120,SS-20410,United States,Philadelphia,Pennsylvania,19120,East
BM-11575_60653,BM-11575,United States,Chicago,Illinois,60653,Central
MY-17380_60623,MY-17380,United States,Chicago,Illinois,60623,Central
AG-10900_60623,AG-10900,United States,Chicago,Illinois,60623,Central
SG-20470_20852,SG-20470,United States,Rockville,Maryland,20852,East
CC-12370_10011,CC-12370,United States,New York City,New York,10011,East
LR-16915_27707,LR-16915,United States,Durham,North Carolina,27707,South
DB-13120_93101,DB-13120,United States,Santa Barbara,California,93101,West
LP-17095_37918,LP-17095,United States,Knoxville,Tennessee,37918,South
KD-16495_10024,KD-16495,United States,New York City,New York,10024,East
SA-20830_32114,SA-20830,United States,Daytona Beach,Florida,32114,South
BG-11035_37211,BG-11035,United States,Nashville,Tennessee,37211,South
DM-12955_37211,DM-12955,United States,Nashville,Tennessee,37211,South
MC-17845_75220,MC-17845,United States,Dallas,Texas,75220,Central
ML-17395_37130,ML-17395,United States,Murfreesboro,Tennessee,37130,South
RD-19930_75217,RD-19930,United States,Dallas,Texas,75217,Central
AB-10015_76017,AB-10015,United States,Arlington,Texas,76017,Central
EA-14035_91104,EA-14035,United States,Pasadena,California,91104,West
SF-20065_2149,SF-20065,United States,Everett,Massachusetts,2149,East
BC-11125_12180,BC-11125,United States,Troy,New York,12180,East
PF-19165_30328,PF-19165,United States,Sandy Springs,Georgia,30328,South
SE-20110_95123,SE-20110,United States,San Jose,California,95123,West
CJ-12010_32216,CJ-12010,United States,Jacksonville,Florida,32216,South
PT-19090_32216,PT-19090,United States,Jacksonville,Florida,32216,South
LH-16900_10009,LH-16900,United States,New York City,New York,10009,East
BW-11200_94122,BW-11200,United States,San Francisco,California,94122,West
BS-11365_31907,BS-11365,United States,Columbus,Georgia,31907,South
DP-13390_60505,DP-13390,United States,Aurora,Illinois,60505,Central
CS-12400_19134,CS-12400,United States,Philadelphia,Pennsylvania,19134,East
MS-17365_60653,MS-17365,United States,Chicago,Illinois,60653,Central
DK-12895_98103,DK-12895,United States,Seattle,Washington,98103,West
SN-20560_48066,SN-20560,United States,Roseville,Michigan,48066,Central
TC-21475_72701,TC-21475,United States,Fayetteville,Arkansas,72701,South
AM-10705_28540,AM-10705,United States,Jacksonville,North Carolina,28540,South
AJ-10960_10035,AJ-10960,United States,New York City,New York,10035,East
KH-16360_19901,KH-16360,United States,Dover,Delaware,19901,East
LP-17095_60505,LP-17095,United States,Aurora,Illinois,60505,Central
JE-15715_10009,JE-15715,United States,New York City,New York,10009,East
MY-18295_92020,MY-18295,United States,El Cajon,California,92020,West
FC-14245_45503,FC-14245,United States,Springfield,Ohio,45503,East
ND-18460_10550,ND-18460,United States,Mount Vernon,New York,10550,East
DB-13360_44107,DB-13360,United States,Lakewood,Ohio,44107,East
LC-16960_33614,LC-16960,United States,Tampa,Florida,33614,South
BD-11725_31907,BD-11725,United States,Columbus,Georgia,31907,South
MC-17605_28540,MC-17605,United States,Jacksonville,North Carolina,28540,South
SZ-20035_60174,SZ-20035,United States,Saint Charles,Illinois,60174,Central
DH-13675_33180,DH-13675,United States,Miami,Florida,33180,South
LC-16885_45373,LC-16885,United States,Troy,Ohio,45373,East
JO-15145_98103,JO-15145,United States,Seattle,Washington,98103,West
MT-17815_10011,MT-17815,United States,New York City,New York,10011,East
EB-13750_22204,EB-13750,United States,Arlington,Virginia,22204,South
RS-19765_28205,RS-19765,United States,Charlotte,North Carolina,28205,South
RB-19435_95661,RB-19435,United States,Roseville,California,95661,West
OT-18730_48234,OT-18730,United States,Detroit,Michigan,48234,Central
GZ-14545_90036,GZ-14545,United States,Los Angeles,California,90036,West
NL-18310_94110,NL-18310,United States,San Francisco,California,94110,West
BG-11740_93309,BG-11740,United States,Bakersfield,California,93309,West
MT-18070_74133,MT-18070,United States,Tulsa,Oklahoma,74133,Central
BC-11125_94122,BC-11125,United States,San Francisco,California,94122,West
GW-14605_77036,GW-14605,United States,Houston,Texas,77036,Central
BD-11500_31907,BD-11500,United States,Columbus,Georgia,31907,South
PV-18985_77573,PV-18985,United States,League City,Texas,77573,Central
HM-14980_27217,HM-14980,United States,Burlington,North Carolina,27217,South
EM-14065_10009,EM-14065,United States,New York City,New York,10009,East
